date,datetime,cash_type,card,money,coffee_name,machine
24/10/2024,24/10/2024 15:47,card,ANON-0000-0000-0788,35.76,Latte,machine-1
24/10/2024,24/10/2024 15:48,card,ANON-0000-0000-0788,35.76,Latte,machine-1
24/10/2024,24/10/2024 18:53,card,ANON-0000-0000-0811,25.96,Americano,machine-1
24/10/2024,24/10/2024 18:55,card,ANON-0000-0000-0811,25.96,Americano,machine-1
24/10/2024,24/10/2024 19:50,card,ANON-0000-0000-0507,35.76,Latte,machine-1
24/10/2024,24/10/2024 20:44,card,ANON-0000-0000-0812,25.96,Americano,machine-1
24/10/2024,24/10/2024 21:14,card,ANON-0000-0000-0813,35.76,Hot Chocolate,machine-1
24/10/2024,24/10/2024 21:15,card,ANON-0000-0000-0813,35.76,Hot Chocolate,machine-1
24/10/2024,24/10/2024 21:56,card,ANON-0000-0000-0637,35.76,Hot Chocolate,machine-1
24/10/2024,24/10/2024 21:57,card,ANON-0000-0000-0637,35.76,Cappuccino,machine-1
25/10/2024,25/10/2024 07:38,card,ANON-0000-0000-0696,35.76,Cappuccino,machine-1
25/10/2024,25/10/2024 07:45,card,ANON-0000-0000-0402,21.06,Espresso,machine-1
25/10/2024,25/10/2024 08:10,card,ANON-0000-0000-0570,35.76,Cocoa,machine-1
25/10/2024,25/10/2024 08:10,card,ANON-0000-0000-0570,35.76,Latte,machine-1
25/10/2024,25/10/2024 08:18,card,ANON-0000-0000-0084,35.76,Cocoa,machine-1
25/10/2024,25/10/2024 10:03,card,ANON-0000-0000-0683,25.96,Americano,machine-1
25/10/2024,25/10/2024 10:05,card,ANON-0000-0000-0683,25.96,Americano,machine-1
25/10/2024,25/10/2024 10:51,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
25/10/2024,25/10/2024 11:49,card,ANON-0000-0000-0012,35.76,Cocoa,machine-1
25/10/2024,25/10/2024 11:50,card,ANON-0000-0000-0012,35.76,Cocoa,machine-1
25/10/2024,25/10/2024 12:06,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
25/10/2024,25/10/2024 12:40,card,ANON-0000-0000-0814,35.76,Latte,machine-1
25/10/2024,25/10/2024 14:23,card,ANON-0000-0000-0137,35.76,Cappuccino,machine-1
25/10/2024,25/10/2024 22:19,card,ANON-0000-0000-0815,35.76,Hot Chocolate,machine-1
25/10/2024,25/10/2024 22:22,card,ANON-0000-0000-0815,21.06,Espresso,machine-1
26/10/2024,26/10/2024 07:49,card,ANON-0000-0000-0682,35.76,Cappuccino,machine-1
26/10/2024,26/10/2024 08:41,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
26/10/2024,26/10/2024 08:53,card,ANON-0000-0000-0334,35.76,Cappuccino,machine-1
26/10/2024,26/10/2024 10:24,card,ANON-0000-0000-0816,25.96,Americano,machine-1
26/10/2024,26/10/2024 12:18,card,ANON-0000-0000-0040,35.76,Cocoa,machine-1
26/10/2024,26/10/2024 13:03,card,ANON-0000-0000-0817,35.76,Latte,machine-1
26/10/2024,26/10/2024 14:34,card,ANON-0000-0000-0276,35.76,Latte,machine-1
26/10/2024,26/10/2024 14:36,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
26/10/2024,26/10/2024 15:05,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
26/10/2024,26/10/2024 15:06,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
26/10/2024,26/10/2024 15:38,card,ANON-0000-0000-0818,35.76,Latte,machine-1
26/10/2024,26/10/2024 15:39,card,ANON-0000-0000-0818,35.76,Latte,machine-1
26/10/2024,26/10/2024 15:52,card,ANON-0000-0000-0819,30.86,Americano with Milk,machine-1
26/10/2024,26/10/2024 15:53,card,ANON-0000-0000-0820,30.86,Americano with Milk,machine-1
26/10/2024,26/10/2024 19:19,card,ANON-0000-0000-0715,35.76,Cappuccino,machine-1
26/10/2024,26/10/2024 20:34,card,ANON-0000-0000-0821,30.86,Americano with Milk,machine-1
27/10/2024,27/10/2024 11:01,card,ANON-0000-0000-0347,30.86,Americano with Milk,machine-1
27/10/2024,27/10/2024 12:53,card,ANON-0000-0000-0276,35.76,Latte,machine-1
27/10/2024,27/10/2024 12:54,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
27/10/2024,27/10/2024 13:43,card,ANON-0000-0000-0822,35.76,Cappuccino,machine-1
27/10/2024,27/10/2024 16:17,card,ANON-0000-0000-0507,35.76,Latte,machine-1
28/10/2024,28/10/2024 07:46,card,ANON-0000-0000-0696,35.76,Cappuccino,machine-1
28/10/2024,28/10/2024 08:01,card,ANON-0000-0000-0823,25.96,Americano,machine-1
28/10/2024,28/10/2024 08:35,card,ANON-0000-0000-0683,35.76,Latte,machine-1
28/10/2024,28/10/2024 09:15,card,ANON-0000-0000-0242,30.86,Americano with Milk,machine-1
28/10/2024,28/10/2024 11:42,card,ANON-0000-0000-0824,35.76,Latte,machine-1
28/10/2024,28/10/2024 11:43,card,ANON-0000-0000-0824,35.76,Latte,machine-1
28/10/2024,28/10/2024 12:01,card,ANON-0000-0000-0707,35.76,Hot Chocolate,machine-1
28/10/2024,28/10/2024 12:02,card,ANON-0000-0000-0825,30.86,Americano with Milk,machine-1
28/10/2024,28/10/2024 12:21,card,ANON-0000-0000-0826,35.76,Cappuccino,machine-1
28/10/2024,28/10/2024 14:10,card,ANON-0000-0000-0819,30.86,Americano with Milk,machine-1
28/10/2024,28/10/2024 14:11,card,ANON-0000-0000-0819,30.86,Americano with Milk,machine-1
28/10/2024,28/10/2024 14:31,card,ANON-0000-0000-0827,30.86,Americano with Milk,machine-1
28/10/2024,28/10/2024 16:01,card,ANON-0000-0000-0159,35.76,Latte,machine-1
28/10/2024,28/10/2024 17:55,card,ANON-0000-0000-0828,35.76,Cocoa,machine-1
28/10/2024,28/10/2024 17:56,card,ANON-0000-0000-0828,35.76,Cocoa,machine-1
28/10/2024,28/10/2024 19:10,card,ANON-0000-0000-0257,35.76,Cappuccino,machine-1
28/10/2024,28/10/2024 21:20,card,ANON-0000-0000-0329,30.86,Americano with Milk,machine-1
28/10/2024,28/10/2024 22:05,card,ANON-0000-0000-0695,30.86,Americano with Milk,machine-1
29/10/2024,29/10/2024 08:40,card,ANON-0000-0000-0804,35.76,Latte,machine-1
29/10/2024,29/10/2024 08:47,card,ANON-0000-0000-0683,35.76,Latte,machine-1
29/10/2024,29/10/2024 09:31,card,ANON-0000-0000-0570,35.76,Latte,machine-1
29/10/2024,29/10/2024 11:59,card,ANON-0000-0000-0829,30.86,Americano with Milk,machine-1
29/10/2024,29/10/2024 12:21,card,ANON-0000-0000-0830,21.06,Espresso,machine-1
29/10/2024,29/10/2024 14:15,card,ANON-0000-0000-0831,25.96,Cortado,machine-1
29/10/2024,29/10/2024 14:17,card,ANON-0000-0000-0831,25.96,Cortado,machine-1
29/10/2024,29/10/2024 14:37,card,ANON-0000-0000-0832,35.76,Cappuccino,machine-1
29/10/2024,29/10/2024 16:09,card,ANON-0000-0000-0833,35.76,Hot Chocolate,machine-1
29/10/2024,29/10/2024 16:10,card,ANON-0000-0000-0834,35.76,Cocoa,machine-1
29/10/2024,29/10/2024 16:17,card,ANON-0000-0000-0225,35.76,Cocoa,machine-1
29/10/2024,29/10/2024 18:02,card,ANON-0000-0000-0835,30.86,Americano with Milk,machine-1
29/10/2024,29/10/2024 18:02,card,ANON-0000-0000-0835,30.86,Americano with Milk,machine-1
29/10/2024,29/10/2024 19:02,card,ANON-0000-0000-0836,30.86,Americano with Milk,machine-1
29/10/2024,29/10/2024 19:05,card,ANON-0000-0000-0206,35.76,Cappuccino,machine-1
29/10/2024,29/10/2024 19:51,card,ANON-0000-0000-0507,35.76,Hot Chocolate,machine-1
29/10/2024,29/10/2024 19:54,card,ANON-0000-0000-0507,35.76,Latte,machine-1
29/10/2024,29/10/2024 20:07,card,ANON-0000-0000-0799,35.76,Latte,machine-1
30/10/2024,30/10/2024 07:52,card,ANON-0000-0000-0703,35.76,Latte,machine-1
30/10/2024,30/10/2024 08:46,card,ANON-0000-0000-0571,30.86,Americano with Milk,machine-1
30/10/2024,30/10/2024 08:47,card,ANON-0000-0000-0571,30.86,Americano with Milk,machine-1
30/10/2024,30/10/2024 09:11,card,ANON-0000-0000-0837,35.76,Latte,machine-1
30/10/2024,30/10/2024 10:31,card,ANON-0000-0000-0838,35.76,Latte,machine-1
30/10/2024,30/10/2024 10:33,card,ANON-0000-0000-0838,35.76,Latte,machine-1
30/10/2024,30/10/2024 12:08,card,ANON-0000-0000-0375,35.76,Latte,machine-1
30/10/2024,30/10/2024 12:09,card,ANON-0000-0000-0375,25.96,Americano,machine-1
30/10/2024,30/10/2024 12:10,card,ANON-0000-0000-0734,30.86,Americano with Milk,machine-1
30/10/2024,30/10/2024 12:37,card,ANON-0000-0000-0839,25.96,Americano,machine-1
30/10/2024,30/10/2024 15:05,card,ANON-0000-0000-0507,35.76,Latte,machine-1
30/10/2024,30/10/2024 15:07,card,ANON-0000-0000-0507,35.76,Latte,machine-1
30/10/2024,30/10/2024 16:04,card,ANON-0000-0000-0840,30.86,Americano with Milk,machine-1
30/10/2024,30/10/2024 18:08,card,ANON-0000-0000-0841,35.76,Hot Chocolate,machine-1
30/10/2024,30/10/2024 19:18,card,ANON-0000-0000-0819,30.86,Americano with Milk,machine-1
30/10/2024,30/10/2024 19:43,card,ANON-0000-0000-0842,30.86,Americano with Milk,machine-1
31/10/2024,31/10/2024 07:54,card,ANON-0000-0000-0703,35.76,Latte,machine-1
31/10/2024,31/10/2024 08:38,card,ANON-0000-0000-0683,35.76,Latte,machine-1
31/10/2024,31/10/2024 09:18,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
31/10/2024,31/10/2024 15:59,card,ANON-0000-0000-0843,35.76,Latte,machine-1
31/10/2024,31/10/2024 16:00,card,ANON-0000-0000-0844,30.86,Americano with Milk,machine-1
01/11/2024,01/11/2024 08:24,card,ANON-0000-0000-0842,35.76,Cocoa,machine-1
01/11/2024,01/11/2024 08:30,card,ANON-0000-0000-0304,25.96,Americano,machine-1
01/11/2024,01/11/2024 10:54,card,ANON-0000-0000-0612,35.76,Latte,machine-1
01/11/2024,01/11/2024 12:41,card,ANON-0000-0000-0012,35.76,Cocoa,machine-1
01/11/2024,01/11/2024 12:42,card,ANON-0000-0000-0012,35.76,Cocoa,machine-1
01/11/2024,01/11/2024 15:55,card,ANON-0000-0000-0845,25.96,Cortado,machine-1
01/11/2024,01/11/2024 22:41,card,ANON-0000-0000-0695,30.86,Americano with Milk,machine-1
02/11/2024,02/11/2024 08:19,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
02/11/2024,02/11/2024 10:25,card,ANON-0000-0000-0828,35.76,Cocoa,machine-1
02/11/2024,02/11/2024 10:33,card,ANON-0000-0000-0097,30.86,Americano with Milk,machine-1
02/11/2024,02/11/2024 14:54,card,ANON-0000-0000-0846,30.86,Americano with Milk,machine-1
02/11/2024,02/11/2024 16:24,card,ANON-0000-0000-0507,35.76,Hot Chocolate,machine-1
02/11/2024,02/11/2024 16:25,card,ANON-0000-0000-0507,35.76,Latte,machine-1
02/11/2024,02/11/2024 16:37,card,ANON-0000-0000-0847,35.76,Latte,machine-1
02/11/2024,02/11/2024 18:18,card,ANON-0000-0000-0620,30.86,Americano with Milk,machine-1
02/11/2024,02/11/2024 18:58,card,ANON-0000-0000-0848,25.96,Americano,machine-1
03/11/2024,03/11/2024 08:23,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
03/11/2024,03/11/2024 09:47,card,ANON-0000-0000-0040,30.86,Americano with Milk,machine-1
03/11/2024,03/11/2024 09:48,card,ANON-0000-0000-0040,30.86,Americano with Milk,machine-1
03/11/2024,03/11/2024 13:13,card,ANON-0000-0000-0849,35.76,Latte,machine-1
03/11/2024,03/11/2024 13:14,card,ANON-0000-0000-0849,30.86,Americano with Milk,machine-1
03/11/2024,03/11/2024 13:18,card,ANON-0000-0000-0228,35.76,Cocoa,machine-1
03/11/2024,03/11/2024 13:44,card,ANON-0000-0000-0850,25.96,Americano,machine-1
03/11/2024,03/11/2024 13:59,card,ANON-0000-0000-0851,30.86,Americano with Milk,machine-1
03/11/2024,03/11/2024 16:15,card,ANON-0000-0000-0622,35.76,Hot Chocolate,machine-1
03/11/2024,03/11/2024 16:16,card,ANON-0000-0000-0622,35.76,Hot Chocolate,machine-1
03/11/2024,03/11/2024 16:20,card,ANON-0000-0000-0852,25.96,Americano,machine-1
03/11/2024,03/11/2024 16:21,card,ANON-0000-0000-0852,25.96,Americano,machine-1
03/11/2024,03/11/2024 20:26,card,ANON-0000-0000-0225,35.76,Cocoa,machine-1
04/11/2024,04/11/2024 07:43,card,ANON-0000-0000-0696,35.76,Latte,machine-1
04/11/2024,04/11/2024 08:37,card,ANON-0000-0000-0276,35.76,Latte,machine-1
04/11/2024,04/11/2024 08:38,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
04/11/2024,04/11/2024 12:33,card,ANON-0000-0000-0853,25.96,Americano,machine-1
04/11/2024,04/11/2024 12:35,card,ANON-0000-0000-0854,30.86,Americano with Milk,machine-1
04/11/2024,04/11/2024 14:44,card,ANON-0000-0000-0012,35.76,Cocoa,machine-1
04/11/2024,04/11/2024 14:45,card,ANON-0000-0000-0012,35.76,Cocoa,machine-1
05/11/2024,05/11/2024 07:49,card,ANON-0000-0000-0696,35.76,Cocoa,machine-1
05/11/2024,05/11/2024 09:05,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
05/11/2024,05/11/2024 09:12,card,ANON-0000-0000-0731,35.76,Cappuccino,machine-1
05/11/2024,05/11/2024 09:13,card,ANON-0000-0000-0731,30.86,Americano with Milk,machine-1
05/11/2024,05/11/2024 10:41,card,ANON-0000-0000-0012,30.86,Americano with Milk,machine-1
05/11/2024,05/11/2024 11:47,card,ANON-0000-0000-0855,35.76,Cocoa,machine-1
05/11/2024,05/11/2024 11:48,card,ANON-0000-0000-0856,35.76,Latte,machine-1
05/11/2024,05/11/2024 14:36,card,ANON-0000-0000-0857,35.76,Latte,machine-1
05/11/2024,05/11/2024 14:41,card,ANON-0000-0000-0858,35.76,Latte,machine-1
05/11/2024,05/11/2024 18:52,card,ANON-0000-0000-0455,35.76,Cappuccino,machine-1
05/11/2024,05/11/2024 18:54,card,ANON-0000-0000-0455,35.76,Cappuccino,machine-1
05/11/2024,05/11/2024 18:55,card,ANON-0000-0000-0455,35.76,Cappuccino,machine-1
05/11/2024,05/11/2024 21:40,card,ANON-0000-0000-0859,35.76,Cocoa,machine-1
05/11/2024,05/11/2024 21:42,card,ANON-0000-0000-0859,35.76,Cocoa,machine-1
05/11/2024,05/11/2024 21:54,card,ANON-0000-0000-0722,35.76,Hot Chocolate,machine-1
05/11/2024,05/11/2024 22:05,card,ANON-0000-0000-0637,35.76,Hot Chocolate,machine-1
05/11/2024,05/11/2024 22:06,card,ANON-0000-0000-0637,30.86,Americano with Milk,machine-1
06/11/2024,06/11/2024 08:11,card,ANON-0000-0000-0570,35.76,Latte,machine-1
06/11/2024,06/11/2024 11:45,card,ANON-0000-0000-0860,21.06,Espresso,machine-1
06/11/2024,06/11/2024 13:15,card,ANON-0000-0000-0742,25.96,Americano,machine-1
06/11/2024,06/11/2024 15:44,card,ANON-0000-0000-0622,35.76,Cappuccino,machine-1
06/11/2024,06/11/2024 16:00,card,ANON-0000-0000-0861,35.76,Latte,machine-1
06/11/2024,06/11/2024 16:02,card,ANON-0000-0000-0862,35.76,Cappuccino,machine-1
06/11/2024,06/11/2024 18:40,card,ANON-0000-0000-0863,35.76,Hot Chocolate,machine-1
06/11/2024,06/11/2024 18:41,card,ANON-0000-0000-0863,35.76,Hot Chocolate,machine-1
07/11/2024,07/11/2024 12:17,card,ANON-0000-0000-0864,35.76,Latte,machine-1
07/11/2024,07/11/2024 15:50,card,ANON-0000-0000-0865,25.96,Americano,machine-1
07/11/2024,07/11/2024 16:39,card,ANON-0000-0000-0866,25.96,Americano,machine-1
07/11/2024,07/11/2024 18:17,card,ANON-0000-0000-0828,35.76,Cocoa,machine-1
07/11/2024,07/11/2024 19:20,card,ANON-0000-0000-0867,35.76,Hot Chocolate,machine-1
07/11/2024,07/11/2024 19:21,card,ANON-0000-0000-0867,35.76,Latte,machine-1
07/11/2024,07/11/2024 20:02,card,ANON-0000-0000-0507,35.76,Latte,machine-1
08/11/2024,08/11/2024 09:05,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
08/11/2024,08/11/2024 09:47,card,ANON-0000-0000-0375,25.96,Americano,machine-1
08/11/2024,08/11/2024 09:49,card,ANON-0000-0000-0375,25.96,Americano,machine-1
08/11/2024,08/11/2024 11:47,card,ANON-0000-0000-0494,35.76,Cappuccino,machine-1
08/11/2024,08/11/2024 13:25,card,ANON-0000-0000-0868,35.76,Latte,machine-1
08/11/2024,08/11/2024 13:26,card,ANON-0000-0000-0868,35.76,Latte,machine-1
08/11/2024,08/11/2024 16:33,card,ANON-0000-0000-0869,30.86,Americano with Milk,machine-1
08/11/2024,08/11/2024 16:55,card,ANON-0000-0000-0870,30.86,Americano with Milk,machine-1
08/11/2024,08/11/2024 20:13,card,ANON-0000-0000-0871,35.76,Hot Chocolate,machine-1
08/11/2024,08/11/2024 20:14,card,ANON-0000-0000-0872,35.76,Hot Chocolate,machine-1
08/11/2024,08/11/2024 20:15,card,ANON-0000-0000-0872,35.76,Hot Chocolate,machine-1
08/11/2024,08/11/2024 22:27,card,ANON-0000-0000-0690,35.76,Latte,machine-1
09/11/2024,09/11/2024 10:08,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
09/11/2024,09/11/2024 11:02,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
09/11/2024,09/11/2024 11:03,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
09/11/2024,09/11/2024 11:08,card,ANON-0000-0000-0873,35.76,Latte,machine-1
09/11/2024,09/11/2024 13:50,card,ANON-0000-0000-0871,35.76,Hot Chocolate,machine-1
09/11/2024,09/11/2024 13:50,card,ANON-0000-0000-0871,35.76,Hot Chocolate,machine-1
09/11/2024,09/11/2024 14:21,card,ANON-0000-0000-0874,35.76,Hot Chocolate,machine-1
09/11/2024,09/11/2024 14:22,card,ANON-0000-0000-0874,35.76,Hot Chocolate,machine-1
09/11/2024,09/11/2024 14:37,card,ANON-0000-0000-0875,25.96,Americano,machine-1
09/11/2024,09/11/2024 15:29,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
09/11/2024,09/11/2024 16:15,card,ANON-0000-0000-0570,35.76,Latte,machine-1
09/11/2024,09/11/2024 16:16,card,ANON-0000-0000-0570,35.76,Cocoa,machine-1
09/11/2024,09/11/2024 20:42,card,ANON-0000-0000-0876,25.96,Americano,machine-1
09/11/2024,09/11/2024 20:43,card,ANON-0000-0000-0876,35.76,Latte,machine-1
09/11/2024,09/11/2024 22:13,card,ANON-0000-0000-0877,35.76,Cocoa,machine-1
09/11/2024,09/11/2024 22:52,card,ANON-0000-0000-0878,25.96,Americano,machine-1
09/11/2024,09/11/2024 22:54,card,ANON-0000-0000-0879,25.96,Americano,machine-1
10/11/2024,10/11/2024 09:46,card,ANON-0000-0000-0880,25.96,Americano,machine-1
10/11/2024,10/11/2024 17:52,card,ANON-0000-0000-0881,35.76,Cocoa,machine-1
10/11/2024,10/11/2024 18:12,card,ANON-0000-0000-0882,35.76,Hot Chocolate,machine-1
10/11/2024,10/11/2024 18:14,card,ANON-0000-0000-0883,35.76,Hot Chocolate,machine-1
10/11/2024,10/11/2024 20:38,card,ANON-0000-0000-0884,35.76,Cappuccino,machine-1
10/11/2024,10/11/2024 20:39,card,ANON-0000-0000-0884,35.76,Cappuccino,machine-1
11/11/2024,11/11/2024 07:48,card,ANON-0000-0000-0696,35.76,Cappuccino,machine-1
11/11/2024,11/11/2024 09:52,card,ANON-0000-0000-0276,30.86,Americano with Milk,machine-1
11/11/2024,11/11/2024 10:19,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
11/11/2024,11/11/2024 16:18,card,ANON-0000-0000-0206,35.76,Cappuccino,machine-1
11/11/2024,11/11/2024 16:19,card,ANON-0000-0000-0206,35.76,Hot Chocolate,machine-1
11/11/2024,11/11/2024 17:33,card,ANON-0000-0000-0885,35.76,Cappuccino,machine-1
11/11/2024,11/11/2024 19:00,card,ANON-0000-0000-0886,35.76,Latte,machine-1
11/11/2024,11/11/2024 19:04,card,ANON-0000-0000-0887,35.76,Hot Chocolate,machine-1
11/11/2024,11/11/2024 21:08,card,ANON-0000-0000-0888,35.76,Latte,machine-1
11/11/2024,11/11/2024 21:09,card,ANON-0000-0000-0888,35.76,Latte,machine-1
12/11/2024,12/11/2024 10:03,card,ANON-0000-0000-0889,35.76,Latte,machine-1
12/11/2024,12/11/2024 13:15,card,ANON-0000-0000-0890,35.76,Latte,machine-1
12/11/2024,12/11/2024 14:39,card,ANON-0000-0000-0691,35.76,Latte,machine-1
12/11/2024,12/11/2024 16:47,card,ANON-0000-0000-0891,35.76,Hot Chocolate,machine-1
12/11/2024,12/11/2024 16:48,card,ANON-0000-0000-0891,35.76,Hot Chocolate,machine-1
12/11/2024,12/11/2024 16:49,card,ANON-0000-0000-0891,35.76,Cocoa,machine-1
12/11/2024,12/11/2024 18:45,card,ANON-0000-0000-0696,35.76,Cappuccino,machine-1
12/11/2024,12/11/2024 20:07,card,ANON-0000-0000-0892,35.76,Latte,machine-1
12/11/2024,12/11/2024 20:09,card,ANON-0000-0000-0893,35.76,Cocoa,machine-1
13/11/2024,13/11/2024 08:09,card,ANON-0000-0000-0894,30.86,Americano with Milk,machine-1
13/11/2024,13/11/2024 10:37,card,ANON-0000-0000-0892,35.76,Latte,machine-1
13/11/2024,13/11/2024 13:19,card,ANON-0000-0000-0895,30.86,Americano with Milk,machine-1
13/11/2024,13/11/2024 13:20,card,ANON-0000-0000-0895,30.86,Americano with Milk,machine-1
13/11/2024,13/11/2024 14:17,card,ANON-0000-0000-0896,30.86,Americano with Milk,machine-1
13/11/2024,13/11/2024 14:46,card,ANON-0000-0000-0892,35.76,Latte,machine-1
14/11/2024,14/11/2024 09:36,card,ANON-0000-0000-0892,35.76,Latte,machine-1
14/11/2024,14/11/2024 10:06,card,ANON-0000-0000-0897,25.96,Americano,machine-1
14/11/2024,14/11/2024 12:48,card,ANON-0000-0000-0898,21.06,Espresso,machine-1
14/11/2024,14/11/2024 15:03,card,ANON-0000-0000-0899,35.76,Cappuccino,machine-1
14/11/2024,14/11/2024 15:04,card,ANON-0000-0000-0900,35.76,Latte,machine-1
14/11/2024,14/11/2024 15:05,card,ANON-0000-0000-0900,35.76,Cappuccino,machine-1
14/11/2024,14/11/2024 16:13,card,ANON-0000-0000-0819,30.86,Americano with Milk,machine-1
14/11/2024,14/11/2024 16:14,card,ANON-0000-0000-0819,35.76,Cappuccino,machine-1
14/11/2024,14/11/2024 19:43,card,ANON-0000-0000-0507,35.76,Hot Chocolate,machine-1
14/11/2024,14/11/2024 19:46,card,ANON-0000-0000-0507,35.76,Hot Chocolate,machine-1
14/11/2024,14/11/2024 20:31,card,ANON-0000-0000-0877,35.76,Cocoa,machine-1
14/11/2024,14/11/2024 20:32,card,ANON-0000-0000-0877,35.76,Hot Chocolate,machine-1
14/11/2024,14/11/2024 21:24,card,ANON-0000-0000-0019,35.76,Latte,machine-1
14/11/2024,14/11/2024 22:40,card,ANON-0000-0000-0901,35.76,Latte,machine-1
15/11/2024,15/11/2024 08:45,card,ANON-0000-0000-0902,30.86,Americano with Milk,machine-1
15/11/2024,15/11/2024 11:05,card,ANON-0000-0000-0769,30.86,Americano with Milk,machine-1
15/11/2024,15/11/2024 12:09,card,ANON-0000-0000-0903,35.76,Cocoa,machine-1
15/11/2024,15/11/2024 12:14,card,ANON-0000-0000-0904,35.76,Cocoa,machine-1
15/11/2024,15/11/2024 13:57,card,ANON-0000-0000-0494,35.76,Latte,machine-1
15/11/2024,15/11/2024 15:19,card,ANON-0000-0000-0905,25.96,Americano,machine-1
15/11/2024,15/11/2024 17:35,card,ANON-0000-0000-0851,30.86,Americano with Milk,machine-1
15/11/2024,15/11/2024 17:55,card,ANON-0000-0000-0906,35.76,Latte,machine-1
15/11/2024,15/11/2024 18:12,card,ANON-0000-0000-0907,35.76,Hot Chocolate,machine-1
15/11/2024,15/11/2024 18:42,card,ANON-0000-0000-0287,30.86,Americano with Milk,machine-1
15/11/2024,15/11/2024 18:43,card,ANON-0000-0000-0287,30.86,Americano with Milk,machine-1
16/11/2024,16/11/2024 10:21,card,ANON-0000-0000-0141,25.96,Cortado,machine-1
16/11/2024,16/11/2024 10:45,card,ANON-0000-0000-0908,25.96,Cortado,machine-1
16/11/2024,16/11/2024 11:02,card,ANON-0000-0000-0909,35.76,Hot Chocolate,machine-1
16/11/2024,16/11/2024 11:03,card,ANON-0000-0000-0910,35.76,Latte,machine-1
16/11/2024,16/11/2024 11:39,card,ANON-0000-0000-0302,25.96,Americano,machine-1
16/11/2024,16/11/2024 12:30,card,ANON-0000-0000-0911,35.76,Cappuccino,machine-1
16/11/2024,16/11/2024 12:31,card,ANON-0000-0000-0912,30.86,Americano with Milk,machine-1
16/11/2024,16/11/2024 12:48,card,ANON-0000-0000-0913,35.76,Latte,machine-1
16/11/2024,16/11/2024 12:49,card,ANON-0000-0000-0913,35.76,Latte,machine-1
16/11/2024,16/11/2024 13:16,card,ANON-0000-0000-0819,30.86,Americano with Milk,machine-1
16/11/2024,16/11/2024 13:18,card,ANON-0000-0000-0914,35.76,Latte,machine-1
16/11/2024,16/11/2024 13:19,card,ANON-0000-0000-0914,35.76,Latte,machine-1
16/11/2024,16/11/2024 14:25,card,ANON-0000-0000-0915,30.86,Americano with Milk,machine-1
17/11/2024,17/11/2024 10:29,card,ANON-0000-0000-0916,30.86,Americano with Milk,machine-1
17/11/2024,17/11/2024 13:35,card,ANON-0000-0000-0917,30.86,Americano with Milk,machine-1
17/11/2024,17/11/2024 14:18,card,ANON-0000-0000-0918,25.96,Americano,machine-1
17/11/2024,17/11/2024 14:33,card,ANON-0000-0000-0919,30.86,Americano with Milk,machine-1
